author,date,quote,id
Serge,2018-11-10,"""""""Mox Jet, Mox Opal, Mox Emerald, Mox Sapphire, Hyurkul's Recall, Replay Moxen, Tendrils of Agony.""""""",363
James,2018-11-11,"""""""I was going to act like there wasn't a thing!"""" -Serge, """"There's always a thing.""""""",364
Serge,2018-11-12,"""""""If I could just draw your attention right...here."""" *points at crotch*""",365
Serge,2018-11-13,"""""""The dawn of the 90th hour....oh GOD, SO TIRED.""""""",366
Serge,2018-11-19,"""""""I'm not going to say Kidnap....we're going to go....locate...some villagers.""""""",367
Serge,2018-11-19,"""""""Ben and Serge, I need you both to go gently live inside of this hole...""""""",368
Serge,2018-11-19,"""""""We finally get to sacrifice villagers to our volcano god!!! I should not have been as excited about that.""""""",369
Jo,2018-11-19,"""""""Protect my slime babies!""""""",370
Serge,2018-11-20,"""""""It literally just exploded! After you told me it wouldn't! It exploded!""""""",371
RebelliousUno,2018-11-20,"""""""It SHOULDN'T have Exploded! They LITERALLY shouldn't have exploded!""""""",372
Ben,2018-11-20,"""""""Classic Whiskers.""""""",373
Serge,2018-11-20,"""""""Stop yer smoochin' and eat some potatoes!""""""",374
Serge,2018-11-20,"""""""You're all complicit, now. We're in this together.""""""",375
Serge,2018-11-20,"""""""Oh no... *I'm* the doofus!""""""",376
Serge,2018-11-20,"""""""Oh, it *totally* looks like a cult.""""""",377
Serge,2018-11-20,"""""""Problematic butts for days!""""""",378
Serge,2018-11-20,"""""""Hrn. Harn. Hurn.""""""",379
Serge,2018-11-20,"""""""But what if, Purr?""""""",380
Serge,2018-11-21,"""""""Chat. You have failed me for the last time.""""""",381
Serge,2018-11-21,"""""""Aah! I'm a fool! I'm a *fool*!""""""",382
Serge,2018-11-21,*Awkward_Fart.wav*,383
Serge,2018-11-21,"""""""It's not enough to burn Serifina to death.""""""",384
Serge,2018-11-21,"""""""Friends call me Doubleshot-Yager""""""",385
JoeKim,2018-11-21,"""""""That's called getting styled on!""""""",386
Serge,2018-11-22,"""""""I'm learning how to make a staircase! One step at a time....HEYOOOO""""""",387
Serge,2018-11-22,"""""""Aw I hecked up 'cuz I was singing!""""""",388
Serge,2018-11-22,"""""""Just say 'no' to zombie holes!""""""",389
Serge,2018-11-22,"""""""I think I'm just bad at estimating scope.""""""",390
Serge,2018-11-23,"""""""Corpse Candy? My favorite!""""""",391
Serge,2018-11-23,"""""""Don't go in the Fire Hole!""""""",392
Serge,2018-11-23,"""""""My arm is now SO metal.""""""",393
Serge,2018-11-23,"""""""Every time I have a sip of coffee, I die a little bit of pleasure.""""""",394
Serge,2018-11-23,"""""""We're on a date zombos!""""""",395
Serge,2018-11-23,"""""""I'm basically a God of Death now.""""""",396
Serge,2018-11-23,"""""""I don't have time to read; I'm shooting things!""""""",397
Serge,2018-11-26,"""""""Well I like you a lot Vezon, we'll do our best to accomodate your buttiness.""""""",398
"""Serge, after asking not to have this quoted""",2018-11-26,"""""""We should have enough sea lanterns for what we want to do.""""""",399
Serge,2018-11-26,"""""""I am a dumb.""""""",400
"""Serge, immediately before hecking up royally""",2018-11-26,"""""""This may hurt some of you... but I know what I'm doing.""""""",401
Serge,2018-11-26,"""""""Disclaimer: Serge does not know how to rap.""""""",402
Serge,2018-11-26,"""""""Why does everything always have to look so good in my builds, friends?""""""",403
Serge,2018-11-26,"""""""Five out of seven; perfect game.""""""",404
Serge,2018-11-26,"""""""I have learned how to count,""""""",405
"""Serge, of JoeKim""",2018-11-26,"""""""...peasant.""""""",406
Serge,2018-11-26,"""""""Slabs take the ordinary, and make it... extraordinary. Slabs.""""""",407
Serge,2018-11-26,"""""""I'm never going to say this again JoeKim: use the diorite!""""""",408
Adam,2018-11-27,"""""""OP OP!"""" -Serge, """"...Serge you beautiful boy, there's an emote for that.""""""",409
Serge,2018-11-27,"""""""Serifina's cackling at us...that means we did something wrong.""""""",410
Uno,2018-11-27,"""""""That scared me!"""" -Serge, """"And then it DIED.""""""",411
Adam,2018-11-27,"""""""Redstone Flux Capacitator."""" -James, """"...What'd you just call me?""""""",412
Paul,2018-11-27,"""""""James is a guy who can say if, without really saying if""""""",413
Serge,2018-11-27,"""""""'West' and 'left' are probably the same thing.""""""",414
Serge,2018-11-27,"""""""You should be on fire.""""""",415
Serge,2018-11-27,"""""""My only weakness: caves.""""""",416
Serge,2018-11-27,"""""""Into the fire with *you*.""""""",417
Serge,2018-11-27,"""""""James, I'm sorry about your server...""""""",418
Serge,2018-11-27,"""""""On Tranquil Tuesdays we fix signs.""""""",419
Serge,2018-11-27,"""""""Serge has all these ideas and still gets nothing done.""""""",420
Serge,2018-11-27,"""""""Just go to your new home, peasant.""""""",421
Serge,2018-12-03,"""""""We're going to have to go in and dance around Cheeseburger.""""""",422
Serge,2018-12-03,"""""""Wait, I lied. No, I didn't lie. Yes, I did lie.""""""",423
Serge,2018-12-03,"""""""I have an interesting idea... It involves changing everything.""""""",424
Serge,2018-12-03,"""""""JoeKim, you're my hero!""""""",425
Serge,2018-12-03,"""""""Mrer mrer mrer, hubris.""""""",426
Serge,2018-12-03,"""""""What part of you is the cow... and what part of you is the boat!?""""""",427
Serge,2018-12-04,"""""""Welcome to Cake Hell: eat your way out!""""""",428
Serge,2018-12-04,"""""""I just wanted to prove LadyAtarka wrong!""""""",429
Serge,2018-12-04,"""""""Ow, ow, ow! What have I done!?""""""",430
Serge,2018-12-04,"""""""Oh right, I should have 'yeeted.' One day I'll learn how to meme...""""""",431
Serge,0218-12-04,"""""""Classic underground sun.""""""",432
Serge to EJGRgunner,2018-12-04,"""""""Sorry Gunner we're going to have to burn you as a witch.""""""",433
Serge,2018-12-04,"""""""Oh right! The murder hole! Ah, good 'ol murder hole.""""""",434
Serge,2018-12-06,"""""""We might experience some TEMPORARY DARKNESS.""""""",435
Serge,2018-10-06,"""""""The chicken will melt.""""""",436
Serge,2018-12-06,"""""""There's always just the joy of being Donkey Kong.""""""",437
Serge,2018-12-06,"""""""Hello and Welcome to Captain Planet Tuesdays.""""""",438
Serge,2018-12-06,"""""""....Why are people telling me to skin leopards?""""""",439
Serge,2018-12-06,"""""""Nooo! Not the jungle!""""""",440
Serge,2018-12-06,"""""""Just... go despawn, or something!""""""",441
Serge,2018-12-06,"""""""I've got bad news for you, friends: I am easily distracted.""""""",442
JoeKim,2018-12-06,"""""""I have no reason to sabotage someone who sabotages themselves.""""""",443
Serge,2018-12-06,"""""""Welcome to infinite Lego.""""""",444
Serge,2018-12-06,"""""""It's Twitch; things happen.""""""",445
Serge,2018-12-06,"""""""Grass. Grass. Grass. Grass. Grass?""""""",446
Serge,2018-12-10,"""""""I don't even know if they're big enough. I'll *have* to make them larger.""""""",447
Serge,2018-12-10,"""""""Getting swole with turtles: it's the hottest new trend.""""""",448
Serge,2018-12-10,"""""""Remember how confident I was that we had all the terracotta we would ever need?""""""",449
"""Serge, said with intense concentration and thought""",2018-12-10,"""""""Grey is a combination of black and white.""""""",450
Serge,2018-12-10,"""""""Yes, that's right: we hand-grind all of our coffee. That's another part of the ritual.""""""",451
"""Serge, with the Big Mood""",2018-12-10,"""""""Why is it nighttime? I want to keep working on this without having to go to sleep!""""""",452
Serge,2018-12-11,"""""""That was some aggressive saxophone, holy moly!""""""",453
Serge,2018-12-11,"""""""Don't listen to my pathetic noises; I was in *complete* control that whole time...""""""",454
Serge,2018-12-11,"""""""Alright, get low. There you go... there you go...""""""",455
Serge,2018-12-11,"""""""I dunno where this hole's going, but I'm gonna keep digging...""""""",456
Serge,2018-12-11,"""""""Remember everyone I'm a Minecraft professional, don't try this at home.""""""",457
Serge,2018-12-11,"""""""Let's light one more thing on fire.""""""",458
Serge,2018-12-11,"""""""Who's a mushroom now!""""""",459
Serge,2018-12-12,*Mixed laughter and bird noises*,460
Serge,2018-12-12,"""""""Our opponent has *awkward_fart.wav.*""""""",461
Serge,2018-12-12,"""""""Oh, friends, have we done it!? It's another happy day!""""""",462
"""Serge, with his soul crushed""",2018-12-12,"""""""Noooooooooooooooooooo!""""""",463
Serge,2018-12-12,"""""""Our opponent is...some other thing.""""""",464
Serge,2018-12-12,"""""""If it's got wings and it caws, it's a bird.""""""",465
"""Serge, immediately before being wrecked""",2018-12-12,"""""""How wrecked are we? Enh, we have outs.""""""",466
Serge,2018-12-12,"""""""Murder!? Rude.""""""",467
Serge,2018-12-13,"""""""Yes Past Serge! Yes!""""""",468
Serge,2018-12-13,"""""""We have a fall command already. We don't need the sassplan to also sass me for falling!""""""",469
Serge,2018-12-13,"""""""It will send me into the shadow realm of tasty joy.""""""",470
Serge,2018-12-14,"""""""I'm going to assume that I'm the problem.""""""",471
Serge,2018-12-14,"""""""Did Ben leave me? Oh. Ben left me. I'm SO ALONE.""""""",472
Serge,2018-12-14,"""""""Where'd my Chinese war sword go!?""""""",473
Serge,2018-12-14,"""""""Where's the tender spot on robots?""""""",474
Serge,2018-12-14,"""""""Ow! I'm in the toilet water!""""""",475
Ben,2018-12-14,"""""""Alright. I will also take some drugs.""""""",476
Serge,2018-12-14,"""""""I might be the worst, but I'm still alive...""""""",477
Serge,2018-12-14,"""""""Rome wasn't levelled up in a day. Rome had to grind just like everybody else!""""""",478
"""Serge, who was holding a fire axe""",2018-12-14,"""""""We don't actually need to kill anymore.""""  -Ben, """"...pardon?""""""",480
Serge,2018-12-14,"""""""Booze, do you give me strength!?""""""",481
Serge,2018-12-15,*Resignation_Face.jpg*,482
Serge,2018-12-15,"""*Delighted chuckling* """"...monkey.""""""",483
Serge,2018-12-15,"""""""Bird noises! Caaaw!""""""",484
"""Serge, giving a tour of a murder farm that involves at least two separate exploits""",2018-12-17,"""""""That's probably a bug.""""""",485
Serge,2018-12-17,"""""""Oh. That's good coffee. That's *really* good coffee. Dang.""""""",486
Serge,2018-12-17,"""""""Cheeseburger what should I do?""""""",487
Serge,2018-12-17,"""""""Why's everything gotta be a weird sex thing with y'all?""""""",488
Serge,2018-12-17,"""""""What's the one that has the Oh face?""""""",489
Serge,2018-12-17,"""""""I'm going to, for the first time in my life, reduce scope *myself*.""""""",490
Serge,2018-12-17,"""""""Henh. I said 'backside.'""""""",491
Serge,2018-12-17,"""""""Surprise! I'm secretly a child.""""""",492
Serge,2018-12-18,"""""""Thank you Past Serge! Always looking out for Future Serge.""""""",493
Serge,2018-12-18,"""""""Hi doggos! Wow!""""""",494
Serge,2018-12-18,"""""""You know just making ourselves a big ecological disaster.""""""",495
Serge,2018-12-18,"""""""I can't remember where our base i-- llamas! Baby llama!""""""",496
Serge,2018-12-19,"""""""Dead weight? Dead weight. Dead weight... the second? Dead weight the Second. Dead weight the THIRD? DEAD WEIGHT THE THIRD.""""""",497
Serge,2018-12-19,"""""""Shock! Shock! Shock! Shock! Shock! Shock! Shock! Shock! Bacon?""""""",498
Serge,2018-12-19,"""""""I need to go, like, stress pee.""""""",499
Serge,2018-12-20,"""""""What are you talking about, Ravynn? It's ME! I don't fall more than ONCE.""""""",500
Serge,2018-12-20,"""""""In honour of our mod, our storage system will be protected by Drunk Uno.""""""",501
Serge,2018-12-20,"""""""Jo that's too much wood""""""",502
Serge,2018-12-20,"""""""Hello and welcome to The Colour Green!""""""",503
Serge,2018-12-20,"""""""Jo needs fish."""" *Pitches cod at her*""",504
Serge,2018-12-20,"""""""I didn't want to *just* murder them!""""""",505
Serge,2018-12-21,"""""""Serge 'Roomba Whiskers' Yager.""""""",506
"""Serge, 2 hours in on""",2019-01-01,"""""""That was my first fall! That was my first fall of 2019.""""""",507
Serge,2019-01-01,"""""""Let the darkness exist behind it.""""""",508
"""Serge, of his new CPU""",2019-01-02,"""""""Stab it with the knife!""""""",509
James,2019-01-02,"""""""JoeKim is helping."""" -Serge, """"I highly doubt that.""""""",510
Serge,2019-01-02,"""""""James is the smart one.""""""",511
James,2019-01-02,"""""""I really don't like you JoeKim.""""""",512
Serge,2019-01-03,"""""""Look at how smoothly these little pig friends are running to their death.""""""",513
Serge,2019-01-03,"""""""Wait... I should do some counting before we do this...""""""",514
Serge,2019-01-03,"""""""I don't need to count!""""""",515
Serge,2019-01-03,"""""""5 Blocks!? That's not what I signed up for!""""""",516
Serge,2019-01-03,"""""""When I started to fall, I just closed my eyes.""""""",517
"""Serge, while starting fires""",2019-01-03,"""""""Oh, this feels so good!""""""",518
Serge,2019-01-03,"""""""I can't believe I hit a tree...""""""",519
Serge,2019-01-03,"""""""Knock knock! Open up the door, it's Serge!""""""",520
Serge,2019-01-03,"""""""Well dang. You make me sound like some sort of... murder... thing.""""""",521
Serge,2019-01-03,"""""""Remember! Sonic the Hedgehog. Got to go fast!""""""",522
Serge,2019-01-03,"""""""Everyone in Victoria knows that they call me Serge 'Good Pants' Yager.""""""",523
Serge,2019-01-03,"""""""Oh god! Oh Foxmar's here and it's so loud!""""""",524
Serge,2019-01-03,"""""""The secret tech: get naked.""""""",525
Serge,2019-01-03,"""""""Do you not love Science? This is for Science!""""""",526
Serge,2019-01-03,"""""""Everyone's telling me to go big. Guess we're going big!""""""",527
Serge,2019-01-03,"""""""Beacons are my one true love.""""""",528
Serge,2019-01-03,"""""""I probaby have a bunch of these already. But... let's make more.""""""",529
Serge,2019-01-03,"""*Heavy Sigh* """"Alright, time for... MATH.""""""",530
"""Serge, with universally good advice""",2019-01-03,"""""""Let's eat chocolate and think about our lives.""""""",531
Serge,2019-01-03,"""""""Everybody say it together: 'Off by how many?'""""""",532
Serge,2019-01-04,"""""""Look how handsome I am.""""""",533
Ben,2019-01-04,"""""""Watch out for the fire chicken!""""""",534
Ben,2019-01-04,"""""""PUBG has led everyone astray.""""""",537
Serge,2019-01-04,"""""""I had a second coffee and now my life is so much better.""""""",538
Ben,2019-01-04,"""""""Ah, the power of friendship. I'm so happy we do this stream, Ben!"""" -Serge, *Hits Serge with a broom*""",539
Serge,2019-01-04,"""""""How am I *always* the worst, chat!?""""""",540
Serge,2019-01-04,"""""""It looks awfully cozy in here... ah, no, it's fire!""""""",541
Serge,2019-01-07,"""""""I am confused and perhaps a little bit concerned.""""""",542
Serge,2019-01-07,"""""""Yeah! Serge """"Peasent"""" Yager! Now THAT'S a GOOD nickname!""""""",543
Serge,2019-01-07,"""""""I never thought to make the project *smaller*...""""""",544
Serge,2019-01-07,"""""""One. Two. Three. Four. No! Nooo!""""""",545
"""James, while stepping in Adam Lavadan""",2019-01-08,"""""""Ow. OW.""""""",546
James,2019-01-08,"""""""Look Man. I had to help the oppressed!""""""",547
James,2019-01-08,"""""""He's going to shoot them into the *volcano!*""""""",548
RebelliousUno,2019-01-08,"""""""Are you being outsmarted by a... pig?""""""",549
Adam,2019-01-08,"""""""Minecraft: God's Perfect Game!""""""",550
Serge,2019-01-08,"""""""I didn't pull it off, but my heart was in the right place.""""""",551
Serge,2019-01-08,"""""""Ow. Right. Fire is hot. I learned that when watching The Fifth Element.""""""",552
Serge,2019-01-08,"""""""I gave you life, and now I take it away!""""""",553
Serge,2019-01-08,"""""""I *think* that's enough space between the tree and the fire...""""""",554
Serge,2019-01-08,"""""""Oh, right, the murder hole! Of course!""""""",555
Serge,2019-01-08,"""""""It's full of turtles! I'm so confused! Why is it full of turtles!?""""""",556
Serge,2019-01-08,"""""""I've always been told I don't meme right.""""""",557
Serge,2019-01-09,"""""""Hwaaaaaaaaaaaaaaaa!"""" *Delighted Clapping* *Finger Guns and Pew-Pew Noises*""",558
Serge,2019-01-09,"""""""I didn't count... did you?""""""",559
Serge,2018-01-09,"""""""Well, we'll only make that mistake ONCE.""""""",560
Serge,2019-01-09,"""""""Alright, our new plan to win. Don't pitch the rare on turn 3.""""""",561
